Word,Word_Count
1980,347
Brooks,347
offered,347
minds,347
spite,346
expression,346
Wars,346
tight,346
weapons,346
Blue,345
Victor,345
Boy,345
throws,345
paying,345
amazed,345
driven,345
mildly,345
colors,345
closing,345
Luke,345
ruin,344
device,344
seasons,344
Lane,344
buying,344
ball,344
figures,344
designed,343
miniseries,343
junk,343
subplot,343
kinds,342
vampires,342
status,342
haunting,342
scenario,342
Later,341
Hoffman,341
rough,341
Second,341
blown,340
choices,340
task,340
own,340
funnier,340
Queen,339
Men,339
ripoff,339
understood,339
Fulci,339
bus,338
changing,338
sisters,338
throwing,338
serve,338
China,338
speed,338
Mexican,338
atrocious,338
cruel,338
Sinatra,338
unconvincing,337
MGM,337
2001,336
listening,336
Lost,336
ill,336
J,336
Otherwise,336
decades,336
Mickey,336
universe,336
beach,336
screening,336
environment,335
does,335
path,335
sensitive,335
magical,334
1970,334
FBI,334
skill,334
Betty,333
summary,333
L,332
department,332
uninteresting,332
quirky,332
teeth,332
passing,332
facial,331
pregnant,331
anger,331
flesh,331
originality,331
regarding,331
causes,331
significant,331
nude,331
complicated,331
term,331
Laura,331
stays,330
murderer,330
killers,330
Army,329
Rose,329
breaking,329
foot,329
succeeds,329
wins,329
jail,329
entertain,329
attempting,329
haunted,329
Old,329
struggling,329
campy,329
suffer,329
1950,328
interview,328
amazingly,328
lawyer,328
timing,328
description,328
sitcom,328
Miller,327
810,327
Carpenter,327
carried,327
Dracula,327
combined,326
views,326
inept,326
weekend,326
native,326
handle,326
lights,326
dress,326
remote,325
gruesome,325
anime,325
Welles,324
helping,324
examples,324
Lisa,324
carries,323
Catherine,323
desperately,323
achieve,323
trilogy,323
criticism,322
jobs,322
Lloyd,322
Susan,322
Warner,322
Grant,322
rights,322
expressions,322
perform,322
bore,322
dogs,321
everyday,321
uncle,321
goofy,321
Part,321
starred,321
king,321
drives,320
Something,320
introduction,320
enjoying,320
warned,320
comical,320
Basically,320
Unlike,320
Hong,320
scares,320
join,320
Blood,320
dozen,320
seek,320
mere,319
concert,319
winner,319
shorts,319
base,319
President,319
inspiration,318
suck,318
reminiscent,318
patient,318
charge,318
Karen,318
WWII,318
lie,318
drinking,318
properly,317
delivery,317
answers,317
crude,317
la,317
arms,317
nuclear,317
Besides,317
peace,316
Santa,316
Cage,316
faithful,316
format,316
purely,316
security,315
extent,315
related,315
it\,315
Cooper,315
appreciated,315
Sunday,315
flow,314
racist,314
Space,314
racism,313
interpretation,313
served,313
obnoxious,313
touched,313
Clark,313
paint,313
flawed,313
theory,313
reference,313
Sorry,313
n,313
Tommy,313
host,312
Burton,312
Green,312
picks,312
Prince,312
basis,312
Come,311
Street,311
aliens,311
rule,311
river,311
Woody,311
Long,311
wind,311
Freddy,311
nonexistent,311
intellectual,310
Italy,310
service,310
ignore,310
amongst,310
beloved,310
Oliver,310
controversial,310
Girl,310
Ron,309
Vincent,309
Michelle,309
cultural,309
revolves,309
wears,308
albeit,308
medical,307
Nazi,307
erotic,307
fictional,307
Things,307
Rob,307
caring,307
mentally,307
ludicrous,306
spoiler,306
carrying,306
baseball,306
park,306
deadly,306
retarded,306
protect,306
replaced,305
determined,305
lonely,305
Sir,305
Sutherland,305
productions,305
prime,305
Along,305
titles,305
Blair,305
novels,305
dude,305
stupidity,304
breathtaking,304
drink,304
mask,304
attacks,304
credibility,304
Jon,304
accepted,303
settings,303
fish,303
Hey,303
sum,303
Seriously,303
international,303
separate,303
brave,302
Music,302
escapes,302
adding,302
Australia,302
dinner,302
assistant,302
eg,302
struggles,302
comedian,302
Someone,301
tense,301
par,301
underground,301
attacked,301
ashamed,301
convey,301
credible,301
rolling,301
Police,300
greatly,300
breath,300
entry,300
MOVIE,300
letting,300
criminals,300
birth,300
disbelief,300
Golden,299
awards,299
Caine,299
gas,299
sold,299
topic,299
contain,299
lazy,299
mindless,299
thousands,299
learning,299
Dave,298
upset,298
eight,298
wealthy,298
alright,298
Superman,298
miles,298
gripping,298
sleazy,298
chief,297
cynical,297
Pacino,297
afternoon,297
exists,297
countries,297
Definitely,297
stomach,297
idiotic,296
Cameron,296
witch,296
poignant,296
balance,296
tradition,296
buddy,296
advantage,296
indie,296
intensity,296
blah,296
Stanwyck,296
jungle,295
castle,295
sinister,295
stops,295
authentic,295
mature,295
Full,295
technique,295
14,295
Mexico,295
guessing,294
tree,294
disagree,294
opened,294
San,294
Bergman,293
graphics,293
punch,293
embarrassed,293
consists,293
welcome,293
exceptional,293
flaw,293
Los,293
socalled,293
hole,293
ratings,293
Jamie,293
60s,292
treasure,292
2005,292
frequently,292
screenwriter,292
Movies,292
Columbo,292
movie\,292
45,291
Nancy,291
lovable,291
710,291
contact,291
dislike,291
artists,291
confusion,291
challenge,291
Maria,290
Walker,290
page,290
enter,290
turkey,290
suggests,290
clips,289
Back,289
Kennedy,289
horrific,289
noted,289
notable,289
sleeping,289
ironic,288
sheriff,288
angle,288
raw,288
arm,288
Obviously,287
rival,287
why,287
regard,287
Powell,287
raise,287
quest,287
scripts,287
Hardy,286
hiding,286
Master,286
Jay,286
plastic,286
Chuck,286
forest,285
searching,285
wasting,285
National,285
suffered,285
demon,285
cases,285
initially,285
delight,285
adventures,285
Moon,285
worry,285
hopefully,284
Burt,284
risk,284
franchise,284
jumps,284
110,284
Marie,284
attempted,283
mob,283
presentation,283
Bollywood,283
flight,283
bag,283
fallen,283
REALLY,283
u,283
remind,283
Devil,282
rip,282
innocence,282
repeat,282
F,282
Leslie,282
courage,282
Connery,282
Soon,282
True,282
succeed,281
terror,281
ripped,281
Universal,281
object,281
aired,281
chilling,280
Freeman,280
instantly,280
hint,280
network,280
stealing,280
stunts,279
ice,279
hundred,279
Rachel,279
EVER,279
lying,279
Sally,279
appearances,279
refuses,279
Probably,279
friendly,278
surrounding,278
appearing,278
achieved,278
Brad,278
cell,278
Victoria,278
videos,278
tune,278
Bobby,278
sings,278
text,278
techniques,278
protagonists,278
Award,277
established,277
spoken,277
physically,277
tribute,277
Flynn,277
belongs,277
troubled,277
creation,277
Bmovie,277
overcome,276
specific,276
bitter,276
slight,276
hang,276
cheese,276
successfully,276
manager,276
sends,276
fabulous,276
Greek,275
condition,275
legs,275
warn,275
1950s,274
Jessica,274
Alien,274
Next,274
competent,274
hat,274
scientists,274
Jonathan,274
lacked,274
Reynolds,274
Arnold,274
hooked,274
Stan,274
Soviet,274
marvelous,274
closely,273
grave,273
Family,273
crafted,273
tied,273
expert,273
teach,273
letter,273
Acting,272
Britain,272
hundreds,272
stylish,272
obsession,271
exercise,271
Andrews,271
HBO,271
homage,271
sexuality,271
express,271
scream,271
Kane,271
glimpse,271
meaningful,271
solve,271
chair,270
saves,270
millions,270
essence,270
seeking,270
nose,270
General,270
nightmare,270
equal,270
nurse,270
dealt,270
imaginative,269
trial,269
concerns,269
cousin,269
Diane,269
develops,268
fool,268
useless,268
shines,268
shoots,268
irony,268
musicals,268
spots,267
Sandra,267
2000,267
\the,267
wishes,267
opposed,267
profound,267
Philip,267
atmospheric,267
identify,266
importantly,266
dare,266
chases,266
uncomfortable,266
happiness,266
kidnapped,266
Hall,266
Give,266
performers,266
spending,265
Germans,265
struck,265
aged,265
SPOILER,265
consequences,265
MST3K,265
steps,265
urban,265
connected,265
broke,264
Matthau,264
annoyed,264
briefly,264
states,264
Tarantino,264
Pitt,264
werewolf,264
410,263
grows,263
shut,263
perfection,263
colorful,263
Emily,263
Mel,262
Norman,262
strangely,262
2006,262
personalities,262
stranger,262
van,262
drags,262
suits,262
thrilling,261
repeatedly,261
miscast,261
setup,261
Mitchell,261
lessons,261
essential,261
proof,261
uninspired,261
robot,261
East,261
quote,260
mountain,260
Grace,260
ensemble,260
gag,260
daughters,260
striking,260
unforgettable,260
nowadays,260
thousand,259
Ralph,259
carefully,259
dollar,259
kicks,259
Drew,259
Comedy,259
Killer,258
dialogs,258
riding,258
enjoyment,258
Personally,258
outrageous,258
bound,257
increasingly,257
rushed,257
20th,257
chasing,257
Korean,257
darkness,257
experiment,257
non,257
ghosts,257
Father,256
faced,256
notch,256
dropped,256
Sidney,256
boredom,256
Law,256
subplots,256
Pretty,256
Baby,255
acceptable,255
admire,255
dramas,255
18,255
daily,255
talked,255
revealing,255
BAD,255
shape,255
1970s,255
selling,254
910,254
farm,254
Laurel,254
Lugosi,254
remaining,254
G,254
Highly,254
dragged,254
ambitious,254
competition,253
madness,253
pointed,253
weight,253
pool,253
bucks,253
tricks,253
portrait,252
melodramatic,252
writerdirector,252
corrupt,252
metal,252
adapted,252
neat,252
hoped,252
Cat,252
guts,252
locked,252
Hudson,251
handful,251
easier,251
ignored,251
threw,251
sophisticated,251
attracted,251
beings,250
curiosity,250
Clint,250
commit,250
Top,250
spy,250
guest,250
gain,250
infamous,250
1st,250
attraction,250
Hurt,250
dubbing,249
intention,249
endearing,249
Linda,249
destruction,249
westerns,249
Spielberg,249
laid,249
returning,249
mid,249
relevant,248
sword,248
sentimental,248
push,248
Hunter,248
guard,248
requires,248
minimal,248
Carl,248
heist,247
backdrop,247
trite,247
expensive,247
Jake,247
trick,247
stated,247
oneliners,247
Nelson,247
blows,247
gross,247
Man\,246
fourth,246
itI,246
stretch,246
knife,246
Holly,246
month,246
reasonable,246
reallife,246
argue,246
cameos,246
inevitable,246
rid,246
eerie,246
Khan,246
beer,246
Zombie,245
cardboard,245
filmThe,245
mirror,245
Emma,245
response,245
Indeed,245
Stanley,245
importance,245
engaged,245
checking,245
stunt,245
packed,244
miserably,244
wanna,244
Poor,244
tour,244
Lawrence,244
lesser,244
Austen,244
demands,244
camerawork,244
Alexander,244
stood,244
national,244
tremendous,244
Kubrick,244
charisma,244
St,244
Christ,243
Check,243
studios,243
wonders,243
size,243
poster,243
creators,243
X,243
watches,243
repetitive,243
battles,242
appalling,242
critic,242
revelation,242
Page,242
Bruno,242
realise,242
unintentionally,242
Almost,242
sexually,242
queen,241
Hope,241
individuals,241
toilet,241
providing,241
closeups,241
glass,241
thrillers,240
horses,240
precious,240
pulling,240
Indians,240
Satan,240
Angeles,240
neighborhood,240
raped,240
associated,239
court,239
interaction,239
Cole,239
aforementioned,239
mass,239
motivation,239
A,239
happily,239
detailed,239
forgive,239
accused,239
guilt,239
Whatever,239
string,239
School,239
occurs,239
reactions,239
Rogers,239
elderly,238
intent,238
messages,238
fifteen,238
clues,238
elsewhere,238
allowing,238
gotta,238
countless,238
territory,238
encounters,237
explosions,237
commercials,237
library,237
beaten,237
surrounded,237
intentions,237
breasts,237
busy,237
hype,237
hardcore,236
horrendous,236
crimes,236
beating,236
maker,236
arrive,236
Claire,236
displays,236
reasonably,235
documentaries,235
Penn,235
vacation,235
em,235
cried,235
subsequent,235
shower,235
incoherent,235
Buddy,235
Heaven,235
colour,234
per,234
incident,234
escaped,234
Rick,234
segments,234
split,234
hence,234
restaurant,234
pleasantly,234
Matthew,234
directorial,234
itThe,234
Glenn,234
wondered,234
causing,234
ranks,234
prevent,234
captain,234
Uncle,234
performing,234
spoiled,234
Wild,234
weapon,233
characterization,233
pushed,233
coach,233
investigation,233
receive,233
nation,233
CIA,233
returned,233
honor,233
goal,233
Oscars,233
movieThe,233
Russia,233
tortured,233
killings,233
Brazil,233
pleased,233
1960,232
threat,232
internet,232
corner,232
Willis,232
tv,232
professor,232
torn,232
resembles,232
Picture,232
Jeremy,232
brilliance,232
whoever,232
dancer,232
photographed,232
Chicago,232
17,232
neighbor,232
pack,232
Andrew,232
Wallace,231
enters,231
candy,231
Amanda,231
guide,231
nonetheless,231
accomplished,231
staff,231
definite,231
complaint,231
Owen,231
liking,230
sub,230
horrid,230
jumping,230
represents,230
attached,230
kiss,230
extended,230
Grade,230
outcome,230
Science,229
occur,229
Dirty,229
buried,229
mansion,229
Unless,229
sadistic,229
nearby,229
larger,229
ad,229
hitting,229
Lucy,229
Angela,229
charismatic,229
neck,229
Mother,229
believing,229
stronger,229
Final,228
hysterical,228
highlights,228
evident,228
Nevertheless,228
loosely,228
walls,228
grandfather,228
Walken,228
Streep,228
concerning,228
Dorothy,228
whereas,228
sun,228
oil,228
tons,228
then,228
typically,228
basement,228
connect,227
areas,227
affected,227
Ken,227
shy,227
Neil,227
heaven,227
shall,227
possibility,227
Craig,227
piano,227
Nazis,227
aimed,227
hunt,227
planning,227
Lou,227
cared,227
jealous,227
310,227
Carrey,226
Hanks,226
terrifying,226
load,226
Mad,226
have,226
listed,226
loser,226
Would,226
merit,226
delivering,226
Ireland,226
spooky,226
Ian,226
Matrix,226
possessed,226
demons,226
holiday,226
Sullivan,225
medium,225
thrills,225
fitting,225
covers,225
travels,225
argument,225
hearts,225
fancy,225
daring,225
landscape,225
draws,225
flawless,225
editor,225
Hopper,225
frustrated,225
symbolism,224
Right,224
golden,224
swear,224
worried,224
jerk,224
logical,224
fears,224
comfortable,224
Brando,224
idiots,224
health,224
picking,224
continued,224
burn,224
generous,224
Vampire,224
2004,224
Ned,224
Baker,224
Franco,224
distance,224
sticks,224
thankfully,224
Films,224
abilities,223
bond,223
1980s,223
Carter,223
Rather,223
Lots,223
devoid,223
hire,223
Canada,223
NEVER,223
inspiring,223
rural,223
Dad,223
ridiculously,223
card,223
Murray,223
superbly,223
Hard,223
builds,223
magazine,223
obscure,222
mustsee,222
Madonna,222
thirty,222
Thanks,222
sole,222
Fonda,222
spiritual,222
1990,222
currently,222
insulting,222
End,221
psycho,221
virus,221
disjointed,221
fortune,221
notably,221
alike,221
beats,221
antics,221
shadow,221
horrors,221
prisoners,221
Think,221
offering,221
burned,221
crisis,221
painting,221
explore,221
vast,221
offended,221
H,221
alltime,221
Frankie,221
stiff,220
wake,220
Cusack,220
suspects,220
explicit,220
farce,220
sidekick,220
same,220
Campbell,220
persona,220
Mystery,220
menacing,220
worthless,220
blend,220
technically,220
ex,219
Living,219
scientific,219
vague,219
Foster,219
discussion,219
gift,219
Planet,219
celluloid,219
birthday,218
stole,218
audio,218
dig,218
Home,218
Imagine,218
meaningless,218
Remember,218
scripted,218
involvement,218
resolution,218
subjects,218
conversations,218
distant,218
installment,217
ONE,217
overdone,217
strictly,217
primarily,217
implausible,217
improved,217
projects,217
dear,217
Derek,217
fired,217
press,217
heroic,217
reached,217
investigate,217
Aside,216
isolated,216
signs,216
Power,216
broad,216
differences,216
souls,216
sentence,216
Carol,216
Altman,216
overrated,216
overlooked,216
wont,216
timeless,215
Hill,215
finger,215
achievement,215
eccentric,215
traveling,215
slightest,215
unpleasant,215
redemption,215
wannabe,215
brand,214
overacting,214
hunting,214
morality,214
fairy,214
removed,214
button,214
Cinderella,214
prostitute,214
dedicated,214
wreck,214
influenced,213
smoke,213
Special,213
officers,213
Bates,213
devoted,213
dialogues,213
benefit,213
corpse,213
mixture,213
pretend,212
headed,212
ticket,212
harder,212
Rita,212
sadness,212
Swedish,212
bare,212
bridge,212
duty,212
groups,212
III,212
survival,212
goodness,212
1999,212
gradually,212
spare,212
bleak,211
generic,211
lab,211
staying,211
notes,211
discovery,211
disturbed,211
16,211
Argento,211
Excellent,211
Eva,211
lyrics,211
staged,211
careers,211
bathroom,211
once,211
LOVE,211
Reed,211
recorded,211
popcorn,211
murderous,211
lifetime,211
broadcast,211
movements,211
proceedings,210
wow,210
Civil,210
Quinn,210
at,210
Navy,210
trio,210
Roman,210
butt,210
glory,210
commented,210
Candy,210
Video,210
conventional,210
titled,209
complain,209
elaborate,209
gentle,209
relative,209
sons,209
duo,209
tracks,209
2nd,209
agents,209
exaggerated,209
relies,209
drivel,209
tales,209
Gothic,209
Whether,209
west,208
errors,208
juvenile,208
screams,208
arrogant,208
Secret,208
noise,208
opinions,208
reduced,208
notorious,208
sport,208
This,208
recognition,208
orders,208
shark,208
represent,207
Lucas,207
Union,207
unbelievably,207
reaches,207
spell,207
curse,207
Justin,207
explaining,207
intrigue,207
dire,207
decisions,207
intrigued,206
Kirk,206
Ghost,206
oddly,206
Wolf,206
lifestyle,206
Kill,206
Princess,206
stereotype,206
afford,206
unwatchable,206
hunter,206
winds,206
sky,206
threatening,206
Branagh,206
absence,205
digital,205
FX,205
hatred,205
Add,205
Todd,205
Way,205
brains,205
darker,205
shoes,205
performer,205
sloppy,205
misses,205
conspiracy,205
root,205
narrator,205
kidding,205
doors,205
afterwards,205
plague,205
Mario,205
producing,205
passes,204
solely,204
